2026-09-25 01:05:02.906 | DEBUG    | ailoveshen.infrastructure.events:subscribe:98 - Handler subscribed to HouseDesignedEvent
2026-09-25 01:10:33.834 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [101] built() (remaining 3) -> place planks at 409,75,-270 (conf 0.88): ok placed planks (67/69) (0.0s)
2026-09-25 01:10:34.055 | INFO     | ailoveshen.infrastructure.adapters.jev.jev_action_selector:select:71 - Jev jev-1.13.0: 210ms, input=1001 -> place planks at 408,75,-271 (confidence 0.84)
2026-09-25 01:10:34.083 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:10:34.083 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [102] built() (remaining 2) -> place planks at 408,75,-271 (conf 0.84): ok placed planks (68/69) (0.0s)
2026-09-25 01:10:34.303 | INFO     | ailoveshen.infrastructure.adapters.jev.jev_action_selector:select:71 - Jev jev-1.13.0: 211ms, input=985 -> place door at 408,72,-269 (confidence 0.53)
2026-09-25 01:10:34.333 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:10:34.334 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [103] built() (remaining 1) -> place door at 408,72,-269 (conf 0.53): ok placed door (69/69) (0.0s)
2026-09-25 01:10:34.346 | DEBUG    | ailoveshen.infrastructure.events:publish:61 - Publishing HouseCompletedEvent to 1 handler(s)
[done] シェンのぽかぽかログハウス is complete
2026-09-25 01:10:38.839 | INFO     | ailoveshen.infrastructure.adapters.gemini.gemini_text_generator:_log_usage:205 - Gemini gemini-3.8-flash: 4493ms, prompt=770 thoughts=None output=42 total=812
2026-09-25 01:10:38.999 | INFO     | ailoveshen.application.use_cases.play:_decide_goal:381 - Goal: placed(bed, home) (goal built() is met) - 家が完成したので、夜を安全にスキップできるようにベッドを設置する。; remaining 7
2026-09-25 01:10:38.999 | DEBUG    | ailoveshen.infrastructure.events:publish:61 - Publishing GoalSetEvent to 1 handler(s)
[goal] placed(bed, home): 家が完成したので、夜を安全にスキップできるようにベッドを設置する。
2026-09-25 01:10:39.319 | INFO     | ailoveshen.infrastructure.adapters.jev.jev_action_selector:select:71 - Jev jev-1.13.0: 200ms, input=1313 -> wait inside (confidence 0.56)
2026-09-25 01:10:49.870 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:10:49.870 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [104] placed(bed, home) (remaining 7) -> wait inside (conf 0.56): ok waited (time 8655, door closed) (10.4s)
2026-09-25 01:10:50.608 | INFO     | ailoveshen.infrastructure.adapters.jev.jev_action_selector:select:71 - Jev jev-1.13.0: 572ms, input=1306 -> wait inside (confidence 0.54)
2026-09-25 01:11:01.207 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:11:01.208 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [105] placed(bed, home) (remaining 7) -> wait inside (conf 0.54): ok waited (time 8875, door closed) (10.4s)
2026-09-25 01:11:01.909 | INFO     | ailoveshen.infrastructure.adapters.jev.jev_action_selector:select:71 - Jev jev-1.13.0: 538ms, input=1293 -> wait inside (confidence 0.56)
2026-09-25 01:11:12.645 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:11:12.645 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [106] placed(bed, home) (remaining 7) -> wait inside (conf 0.56): ok waited (time 9095, door closed) (10.6s)
2026-09-25 01:11:13.269 | INFO     | ailoveshen.infrastructure.adapters.jev.jev_action_selector:select:71 - Jev jev-1.13.0: 487ms, input=1288 -> wait inside (confidence 0.52)
2026-09-25 01:11:23.760 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:11:23.760 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [107] placed(bed, home) (remaining 7) -> wait inside (conf 0.52): ok waited (time 9335, door closed) (10.3s)
2026-09-25 01:11:24.425 | INFO     | ailoveshen.infrastructure.adapters.jev.jev_action_selector:select:71 - Jev jev-1.13.0: 503ms, input=1286 -> wait inside (confidence 0.41)
2026-09-25 01:11:34.902 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:11:34.902 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [108] placed(bed, home) (remaining 7) -> wait inside (conf 0.41): ok waited (time 9555, door closed) (10.3s)
2026-09-25 01:11:35.648 | INFO     | ailoveshen.infrastructure.adapters.jev.jev_action_selector:select:71 - Jev jev-1.13.0: 583ms, input=1286 -> wait inside (confidence 0.36)
2026-09-25 01:11:46.099 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:11:46.100 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [109] placed(bed, home) (remaining 7) -> wait inside (conf 0.36): ok waited (time 9775, door closed) (10.3s)
2026-09-25 01:11:46.819 | INFO     | ailoveshen.infrastructure.adapters.jev.jev_action_selector:select:71 - Jev jev-1.13.0: 544ms, input=1286 -> wait inside (confidence 0.36)
2026-09-25 01:11:57.406 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:11:57.406 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [110] placed(bed, home) (remaining 7) -> wait inside (conf 0.36): ok waited (time 9995, door closed) (10.4s)
2026-09-25 01:11:58.104 | INFO     | ailoveshen.infrastructure.adapters.jev.jev_action_selector:select:71 - Jev jev-1.13.0: 533ms, input=1286 -> wait inside (confidence 0.38)
2026-09-25 01:12:08.755 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:12:08.755 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [111] placed(bed, home) (remaining 7) -> wait inside (conf 0.38): ok waited (time 10235, door closed) (10.5s)
2026-09-25 01:12:09.564 | INFO     | ailoveshen.infrastructure.adapters.jev.jev_action_selector:select:71 - Jev jev-1.13.0: 644ms, input=1285 -> wait inside (confidence 0.34)
2026-09-25 01:12:19.987 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:12:19.987 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [112] placed(bed, home) (remaining 7) -> wait inside (conf 0.34): ok waited (time 10455, door closed) (10.3s)
2026-09-25 01:12:25.136 | INFO     | ailoveshen.infrastructure.adapters.gemini.gemini_text_generator:_log_usage:205 - Gemini gemini-3.8-flash: 4984ms, prompt=862 thoughts=None output=44 total=906
2026-09-25 01:12:25.151 | INFO     | ailoveshen.application.use_cases.play:_decide_goal:381 - Goal: through_night() (goal placed(bed, home) stalled (no progress in 8 steps)) - 日暮れまで約1分しかなく羊も近くにいないため、家の中で安全に夜を越す。; remaining 1
2026-09-25 01:12:25.151 | DEBUG    | ailoveshen.infrastructure.events:publish:61 - Publishing GoalSetEvent to 1 handler(s)
[goal] through_night(): 日暮れまで約1分しかなく羊も近くにいないため、家の中で安全に夜を越す。
2026-09-25 01:12:35.797 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:12:35.797 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [113] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 10775, door closed) (10.6s)
2026-09-25 01:12:46.144 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:12:46.144 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [114] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 10975, door closed) (10.3s)
2026-09-25 01:12:56.887 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:12:56.887 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [115] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 11195, door closed) (10.7s)
2026-09-25 01:13:07.417 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:13:07.418 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [116] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 11395, door closed) (10.5s)
2026-09-25 01:13:17.937 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:13:17.937 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [117] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 11615, door closed) (10.5s)
2026-09-25 01:13:28.504 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:13:28.504 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [118] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 11815, door closed) (10.6s)
2026-09-25 01:13:39.327 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:13:39.327 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [119] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 12035, door closed) (10.8s)
2026-09-25 01:13:43.902 | INFO     | ailoveshen.infrastructure.adapters.gemini.gemini_text_generator:_log_usage:205 - Gemini gemini-3.8-flash: 4559ms, prompt=829 thoughts=None output=39 total=868
2026-09-25 01:13:43.912 | INFO     | ailoveshen.application.use_cases.play:_decide_goal:381 - Goal: through_night() (the time of day changed from day to dusk) - 夕方から夜にかけて敵が出現するため、引き続き家の中で安全に朝を待つ。; remaining 1
2026-09-25 01:13:43.913 | DEBUG    | ailoveshen.infrastructure.events:publish:61 - Publishing GoalSetEvent to 1 handler(s)
[goal] through_night(): 夕方から夜にかけて敵が出現するため、引き続き家の中で安全に朝を待つ。
2026-09-25 01:13:54.342 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:13:54.342 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [120] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 12335, door closed) (10.4s)
2026-09-25 01:14:04.910 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:14:04.910 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [121] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 12555, door closed) (10.5s)
2026-09-25 01:14:15.432 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:14:15.432 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [122] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 12755, door closed) (10.5s)
2026-09-25 01:14:25.784 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:14:25.784 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [123] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 12975, door closed) (10.3s)
2026-09-25 01:14:36.247 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:14:36.247 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [124] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 13175, door closed) (10.4s)
2026-09-25 01:14:39.463 | INFO     | ailoveshen.infrastructure.adapters.gemini.gemini_text_generator:_log_usage:205 - Gemini gemini-3.8-flash: 3200ms, prompt=819 thoughts=None output=36 total=855
2026-09-25 01:14:39.481 | INFO     | ailoveshen.application.use_cases.play:_decide_goal:381 - Goal: through_night() (the time of day changed from dusk to night) - 夜になり外は危険なため、家の中で安全に朝を待つ。; remaining 1
2026-09-25 01:14:39.481 | DEBUG    | ailoveshen.infrastructure.events:publish:61 - Publishing GoalSetEvent to 1 handler(s)
[goal] through_night(): 夜になり外は危険なため、家の中で安全に朝を待つ。
2026-09-25 01:14:50.057 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:14:50.057 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [125] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 13455, door closed) (10.6s)
2026-09-25 01:15:00.573 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:15:00.573 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [126] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 13655, door closed) (10.5s)
2026-09-25 01:15:11.026 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:15:11.027 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [127] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 13875, door closed) (10.4s)
2026-09-25 01:15:21.275 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:15:21.275 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [128] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 14075, door closed) (10.2s)
2026-09-25 01:15:32.057 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:15:32.057 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [129] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 14295, door closed) (10.8s)
2026-09-25 01:15:42.370 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:15:42.370 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [130] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 14495, door closed) (10.3s)
2026-09-25 01:15:52.820 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:15:52.820 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [131] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 14715, door closed) (10.4s)
2026-09-25 01:16:03.290 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:16:03.290 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [132] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 14915, door closed) (10.5s)
2026-09-25 01:16:13.964 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:16:13.965 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [133] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 15135, door closed) (10.7s)
2026-09-25 01:16:17.861 | INFO     | ailoveshen.infrastructure.adapters.gemini.gemini_text_generator:_log_usage:205 - Gemini gemini-3.8-flash: 3880ms, prompt=824 thoughts=None output=36 total=860
2026-09-25 01:16:17.877 | INFO     | ailoveshen.application.use_cases.play:_decide_goal:381 - Goal: through_night() (goal through_night() stalled (no progress in 8 steps)) - ベッドがなく夜の途中なので、引き続き家の中で安全に朝を待つ。; remaining 1
2026-09-25 01:16:17.878 | DEBUG    | ailoveshen.infrastructure.events:publish:61 - Publishing GoalSetEvent to 1 handler(s)
[goal] through_night(): ベッドがなく夜の途中なので、引き続き家の中で安全に朝を待つ。
2026-09-25 01:16:28.373 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:16:28.373 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [134] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 15415, door closed) (10.5s)
2026-09-25 01:16:38.641 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:16:38.642 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [135] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 15615, door closed) (10.2s)
2026-09-25 01:16:49.207 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:16:49.208 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [136] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 15835, door closed) (10.5s)
2026-09-25 01:16:59.744 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:16:59.744 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [137] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 16055, door closed) (10.5s)
2026-09-25 01:17:10.132 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:17:10.133 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [138] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 16255, door closed) (10.4s)
2026-09-25 01:17:20.709 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:17:20.709 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [139] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 16475, door closed) (10.6s)
2026-09-25 01:17:31.039 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:17:31.039 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [140] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 16675, door closed) (10.3s)
2026-09-25 01:17:41.610 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:17:41.610 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [141] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 16875, door closed) (10.5s)
2026-09-25 01:17:52.282 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:17:52.282 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [142] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 17095, door closed) (10.6s)
2026-09-25 01:17:54.344 | INFO     | ailoveshen.infrastructure.adapters.gemini.gemini_text_generator:_log_usage:205 - Gemini gemini-3.8-flash: 2046ms, prompt=837 thoughts=None output=42 total=879
2026-09-25 01:17:54.360 | INFO     | ailoveshen.application.use_cases.play:_decide_goal:381 - Goal: through_night() (goal through_night() stalled (no progress in 8 steps)) - 外にゾンビがおりベッドもないため、安全のため引き続き家の中で夜が明けるのを待つ。; remaining 1
2026-09-25 01:17:54.360 | DEBUG    | ailoveshen.infrastructure.events:publish:61 - Publishing GoalSetEvent to 1 handler(s)
[goal] through_night(): 外にゾンビがおりベッドもないため、安全のため引き続き家の中で夜が明けるのを待つ。
2026-09-25 01:18:04.968 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:18:04.968 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [143] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 17355, door closed) (10.6s)
2026-09-25 01:18:15.426 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:18:15.427 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [144] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 17555, door closed) (10.4s)
2026-09-25 01:18:20.607 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:18:20.608 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [145] through_night() (remaining 1) -> wait inside (conf 1.00): FAILED failed: interrupted: took damage (zombie nearby) (5.2s)
2026-09-25 01:18:31.068 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:18:31.068 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [146] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 17875, door closed) (10.4s)
2026-09-25 01:18:41.923 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:18:41.923 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [147] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 18095, door closed) (10.8s)
2026-09-25 01:18:52.578 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:18:52.578 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [148] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 18295, door closed) (10.6s)
2026-09-25 01:19:03.053 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:19:03.054 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [149] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 18515, door closed) (10.5s)
2026-09-25 01:19:13.462 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:19:13.462 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [150] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 18715, door closed) (10.4s)
2026-09-25 01:19:23.880 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:19:23.880 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [151] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 18935, door closed) (10.4s)
2026-09-25 01:19:31.764 | INFO     | ailoveshen.infrastructure.adapters.gemini.gemini_text_generator:_log_usage:205 - Gemini gemini-3.8-flash: 7871ms, prompt=845 thoughts=None output=41 total=886
2026-09-25 01:19:31.775 | INFO     | ailoveshen.application.use_cases.play:_decide_goal:381 - Goal: through_night() (goal through_night() stalled (no progress in 8 steps)) - 外にゾンビがいて危険な夜が続いているため、家の中で朝を待ち続けます。; remaining 1
2026-09-25 01:19:31.775 | DEBUG    | ailoveshen.infrastructure.events:publish:61 - Publishing GoalSetEvent to 1 handler(s)
[goal] through_night(): 外にゾンビがいて危険な夜が続いているため、家の中で朝を待ち続けます。
2026-09-25 01:19:42.045 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:19:42.045 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [152] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 19295, door closed) (10.3s)
2026-09-25 01:19:52.480 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:19:52.480 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [153] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 19495, door closed) (10.4s)
2026-09-25 01:20:02.839 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:20:02.840 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [154] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 19715, door closed) (10.3s)
2026-09-25 01:20:13.096 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:20:13.097 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [155] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 19915, door closed) (10.3s)
2026-09-25 01:20:23.625 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:20:23.625 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [156] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 20115, door closed) (10.5s)
2026-09-25 01:20:34.546 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:20:34.546 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [157] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 20335, door closed) (10.9s)
2026-09-25 01:20:44.774 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:20:44.774 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [158] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 20555, door closed) (10.2s)
2026-09-25 01:20:55.340 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:20:55.340 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [159] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 20755, door closed) (10.5s)
2026-09-25 01:21:05.816 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:21:05.816 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [160] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 20975, door closed) (10.5s)
2026-09-25 01:21:08.497 | INFO     | ailoveshen.infrastructure.adapters.gemini.gemini_text_generator:_log_usage:205 - Gemini gemini-3.8-flash: 2667ms, prompt=846 thoughts=None output=41 total=887
2026-09-25 01:21:08.512 | INFO     | ailoveshen.application.use_cases.play:_decide_goal:381 - Goal: through_night() (goal through_night() stalled (no progress in 8 steps)) - 外にゾンビがおりベッドもないため、安全な家の中で朝が来るのを待ち続けます。; remaining 1
2026-09-25 01:21:08.512 | DEBUG    | ailoveshen.infrastructure.events:publish:61 - Publishing GoalSetEvent to 1 handler(s)
[goal] through_night(): 外にゾンビがおりベッドもないため、安全な家の中で朝が来るのを待ち続けます。
2026-09-25 01:21:19.057 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:21:19.057 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [161] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 21235, door closed) (10.5s)
2026-09-25 01:21:29.575 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:21:29.576 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [162] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 21435, door closed) (10.5s)
2026-09-25 01:21:40.149 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:21:40.150 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [163] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 21655, door closed) (10.6s)
2026-09-25 01:21:50.407 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:21:50.407 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [164] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 21855, door closed) (10.2s)
2026-09-25 01:22:00.630 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:22:00.630 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [165] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 22055, door closed) (10.2s)
2026-09-25 01:22:11.032 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
